UniProt_ID,mean_pLDDT,alpha_helix_content,beta_sheet_content,coil_content,hbond_density
Q0T731,87.66992238562092,0.764525993883792,0.0,0.2354740061162079,0.2606199990900245
J0S5P5,95.96082084690552,0.4517766497461929,0.2030456852791878,0.3451776649746192,0.2407849417059466
Q6HB19,95.44683274021352,0.2275862068965517,0.2413793103448276,0.5310344827586206,0.2765763741084975
Q0T603,66.88597733711048,0.3409090909090909,0.1893939393939394,0.4696969696969697,0.5389640667212665
Q0T726,94.26739054290718,0.4980988593155893,0.1406844106463878,0.3612167300380228,0.2630206138721548
Q6HJ04,93.13825901328272,0.3557692307692308,0.273076923076923,0.3711538461538461,0.211645996822738
Q97HA2,88.340297135528,0.4169741697416974,0.2416974169741697,0.3413284132841328,0.2818744092275903
Q6HB07,89.45092298980748,0.3946188340807174,0.1659192825112107,0.4394618834080717,0.279475405498004
Q6HKP0,91.08185430463575,0.0675675675675675,0.4054054054054054,0.527027027027027,0.487877937301033
Q6HBH5,94.21439332659251,0.3694779116465863,0.285140562248996,0.3453815261044177,0.2522670742725118
I9YI58,96.63206824994236,0.3019538188277087,0.2238010657193605,0.4742451154529307,0.1977047783610147
Q6HB13,90.65004468441632,0.391304347826087,0.2375776397515528,0.3711180124223602,0.2075553708373975
J0S5X3,90.4815101824914,0.504950495049505,0.1683168316831683,0.3267326732673267,0.2721558739213374
Q0SYK2,94.14161106899166,0.3527508090614886,0.3009708737864077,0.3462783171521035,0.2430782888404115
Q3V861,81.53527819548873,0.7862903225806451,0.0,0.2137096774193548,0.3752085318605501
Q6HLL6,82.81742406829748,0.1893333333333333,0.2266666666666666,0.584,0.3064154659345667
Q0SYK1,95.5317839250708,0.4469964664310954,0.2208480565371024,0.3321554770318021,0.2085479068514415
Q0T3I2,92.67649331352156,0.9213483146067416,0.0,0.0786516853932584,0.4223247049228816
J0S345,80.14784306433619,0.7317784256559767,0.0,0.2682215743440233,0.3769511351030182
Q0T601,84.05773606370876,0.4465116279069767,0.1441860465116279,0.4093023255813953,0.3241196963931344
Q0T738,93.41176165803108,0.0672268907563025,0.5210084033613446,0.4117647058823529,0.228753974573786
Q6HB17,90.68712324064538,0.4745762711864407,0.1581920903954802,0.3672316384180791,0.2357091551404711
Q3V860,83.55589459084605,0.8791208791208791,0.0,0.1208791208791208,0.4309187110886761
Q0T727,92.74107332368548,0.3571428571428571,0.2625482625482625,0.3803088803088803,0.2152047396503039
Q0T7U3,82.68766788766789,0.5250836120401338,0.157190635451505,0.3177257525083612,0.3084299812060562
Q0T725,97.08227642276422,0.4430894308943089,0.1747967479674796,0.3821138211382114,0.2529139267131698
Q6HAT4,58.03477088948787,0.75,0.0,0.25,0.6024713371712366
Q6HJ03,92.07217354317312,0.48,0.1418181818181818,0.3781818181818182,0.2735095376400669
Q0T730,89.12563628727426,0.8012048192771084,0.0,0.1987951807228915,0.2645179051450029
Q6HNE3,90.99226716081212,0.1932432432432432,0.277027027027027,0.5297297297297298,0.2342856532384609
Q6HB08,83.25522403795466,0.5493562231759657,0.1244635193133047,0.3261802575107296,0.4028138561014709
J0S5P9,97.50126405998928,0.329004329004329,0.2164502164502164,0.4545454545454545,0.3314421651526731
Q6HB12,85.14206598161168,0.5307017543859649,0.0964912280701754,0.3728070175438596,0.3188524540015807
J0S3R8,90.67139640846958,0.486,0.204,0.31,0.2766351789518224
Q6HGV9,86.70780508964718,0.7920560747663551,0.0093457943925233,0.1985981308411215,0.29488518326267
Q6HK65,85.55487397941071,0.7830985915492957,0.0,0.2169014084507042,0.2908563246535031
Q6HK67,89.33922073687643,0.6973684210526315,0.0736842105263157,0.2289473684210526,0.2743112627936443
Q6HB21,87.1308637873754,0.5131086142322098,0.097378277153558,0.3895131086142322,0.3337068324461449
Q6HAT3,90.72673375262056,0.7588652482269503,0.0,0.2411347517730496,0.2812234801228762
Q6HGW2,85.72686002178649,0.6052060737527115,0.140997830802603,0.2537960954446854,0.2756526259975546
A0PMD0,76.10532818532818,0.8469387755102041,0.0,0.1530612244897959,0.4419120948303727
Q6HGW0,77.66577821011674,0.6766917293233082,0.0350877192982456,0.2882205513784461,0.3004962192688846
Q6HAT5,79.29692265269543,0.6045197740112994,0.1627118644067796,0.2327683615819209,0.2880804145923606
Q6HAI5,94.9191952662722,0.8465116279069768,0.0,0.1534883720930232,0.2568739544201628
Q6HB22,96.78397307692308,0.4125,0.19375,0.39375,0.2239941233367852
Q6HGA7,86.77150990719839,0.2193675889328063,0.3893280632411067,0.391304347826087,0.2886709305478617
Q6HII9,86.26311317829456,0.0918114143920595,0.5037220843672456,0.4044665012406948,0.2762522904835501
A0PQ32,87.92245390070921,0.7802197802197802,0.0,0.2197802197802197,0.3000626361678601
Q6HB16,92.16431413071558,0.8591836734693877,0.0,0.1408163265306122,0.2408119167354416
D3GXJ7,86.86093832366896,0.7131147540983607,0.0245901639344262,0.2622950819672131,0.3771307622547848
A0PUH4,77.32269157349332,0.4244444444444444,0.1444444444444444,0.4311111111111111,0.4576810752310794
D3GUZ5,87.16009261045727,0.1165354330708661,0.3417322834645669,0.5417322834645669,0.3673928863808063
A0PT58,72.15459797033567,0.4771784232365145,0.0041493775933609,0.5186721991701245,0.5028186496386258
A0PNH4,95.84527027027028,0.3851203501094092,0.2385120350109409,0.3763676148796498,0.2382912184342893
D3GYJ6,92.53686574295268,0.424124513618677,0.1673151750972762,0.4085603112840467,0.2611278263014198
A0PT66,92.94601012943164,0.4429824561403508,0.1578947368421052,0.3991228070175439,0.274742820153972
D3GT74,90.03066856330014,0.1018867924528302,0.4547169811320755,0.4433962264150943,0.2491426658751977
A0PUF5,83.62854398078655,0.5234741784037559,0.17018779342723,0.306338028169014,0.2985338195924366
D3GUW9,88.29088720316622,0.5261707988980716,0.18732782369146,0.2865013774104683,0.2753279210529827
D3H0U8,94.8395262578039,0.2978723404255319,0.3738601823708207,0.3282674772036474,0.2628304338115769
A0PMC8,82.57357072205737,0.2875,0.315,0.3975,0.3219032634654047
A0PUF4,85.91525667828107,0.6556521739130434,0.1060869565217391,0.2382608695652174,0.2902487511917161
H6PT20,79.25451676528598,0.0693877551020408,0.4204081632653061,0.5102040816326531,0.3510322907245707
A0PMA0,77.12819884726225,0.751412429378531,0.0,0.2485875706214689,0.3882128528043462
A0PN67,87.33765645805592,0.3472222222222222,0.2708333333333333,0.3819444444444444,0.2959035308531125
H6PW27,75.2631925439069,0.6,0.0906666666666666,0.3093333333333333,0.293121070149244
A0PMC5,84.54502134146341,0.2552204176334107,0.1740139211136891,0.5707656612529002,0.3172894437350619
A0PVL8,80.8533583489681,0.0,0.4516129032258064,0.5483870967741935,0.4678108411893282
D3H486,92.11158135283364,0.4676258992805755,0.2446043165467626,0.2877697841726618,0.3515833846543048
A0PWT7,74.4242128121607,0.4681318681318681,0.1428571428571428,0.389010989010989,0.4604819221440894
D3GT73,87.19307405434205,0.0755555555555555,0.4311111111111111,0.4933333333333333,0.352371862957176
A0PUY3,96.068575766778,0.4891041162227603,0.1065375302663438,0.4043583535108959,0.2227438360922345
D3GV02,93.34,0.8061224489795918,0.0,0.1938775510204081,0.3194849544405284
D3H596,94.15067765567764,0.3689320388349514,0.2621359223300971,0.3689320388349514,0.2765718430810296
D3H4I4,91.19929541595926,0.4402730375426621,0.1433447098976109,0.4163822525597269,0.2811164452113356
B1VEV7,85.30876598946577,0.7362637362637363,0.0219780219780219,0.2417582417582417,0.2931361280986237
D3H575,85.12513392857143,0.0,0.4214285714285714,0.5785714285714286,0.3782378426387705
A0PNE4,97.30958789439792,0.3819951338199513,0.2141119221411192,0.4038929440389294,0.2066861581995247
A0PTU6,84.8038477967626,0.4051418439716312,0.2109929078014184,0.3838652482269503,0.2359813080845943
D3H0V2,94.82568306010928,0.2981366459627329,0.3540372670807453,0.3478260869565217,0.3126141187502114
A0PSL4,59.08540378863409,0.5468354430379747,0.0253164556962025,0.4278481012658228,0.5007435325815538
A0PUU0,72.44147038327526,0.4946524064171123,0.1363636363636363,0.3689839572192513,0.4487836738885346
D3GXH4,74.3169473140496,0.7033898305084746,0.0,0.2966101694915254,0.3322957100402508
A0PTV4,89.87018613029122,0.3380281690140845,0.244131455399061,0.4178403755868544,0.2583124541525957
A0PTW1,94.43485895221646,0.3188073394495412,0.3486238532110092,0.3325688073394495,0.2296387404503422
A0PQ24,81.90476361573373,0.3988355167394469,0.1892285298398835,0.4119359534206696,0.2763606914880818
A0PWQ2,94.85883827683617,0.3546666666666667,0.2666666666666666,0.3786666666666666,0.2146639816096024
A0PQ28,90.2363019643673,0.3736654804270463,0.2580071174377224,0.3683274021352313,0.2344024639738149
H6PTV3,73.13861640854985,0.5544455544455544,0.0919080919080919,0.3536463536463536,0.3510358712597115
A0PQ26,81.22041493775936,0.1644444444444444,0.4133333333333333,0.4222222222222222,0.3736465450467144
D3GT76,90.29049682264588,0.0138248847926267,0.4746543778801843,0.511520737327189,0.3501871030797547
D3H146,91.50301075268816,0.0,0.6203703703703703,0.3796296296296296,0.3866486893997695
D3GUX2,79.08097573839662,0.7565217391304347,0.0347826086956521,0.208695652173913,0.3642934773344471
A0PTV1,93.2439379699248,0.3507109004739336,0.2227488151658767,0.4265402843601896,0.2212375056354058
D3GUZ6,90.79057936507937,0.6959459459459459,0.0,0.304054054054054,0.3093177430882904
A0PWZ6,87.65566878980891,0.3761194029850746,0.1731343283582089,0.4507462686567164,0.2815344633242607
H6PVP8,58.08714131607336,0.0,0.5787234042553191,0.4212765957446808,0.4526308922966892
H6PW24,70.23099723538705,0.4868624420401855,0.1298299845440494,0.383307573415765,0.332935371875363
A0PW09,94.5174349593496,0.5,0.1527777777777778,0.3472222222222222,0.2434896650264548
A0PUY1,94.38240666666668,0.5488126649076517,0.1556728232189973,0.2955145118733509,0.2521984451840435
D3GS60,94.04506656804732,0.1219512195121951,0.4817073170731707,0.3963414634146341,0.3229125902494907
A0PMC9,80.40905191873588,0.8421052631578947,0.0,0.1578947368421052,0.4475066140051784
A0PN65,80.21519650655021,0.8556701030927835,0.0,0.1443298969072164,0.4278461280001459
D3H0V1,92.54773601147777,0.431924882629108,0.2136150234741784,0.3544600938967136,0.2420769437647831
D3H537,86.36128935532234,0.0958333333333333,0.4583333333333333,0.4458333333333333,0.3318714529088497
D3GUZ2,80.47271844660195,0.3285714285714285,0.2428571428571428,0.4285714285714285,0.3421863023287566
D3H4I2,78.93901103955842,0.8280701754385965,0.0,0.1719298245614035,0.2796061690130243
A0PX24,97.679338592233,0.57,0.13,0.3,0.2808012311019557
D3H0U9,92.82324853228964,0.0343213728549142,0.5834633385335414,0.3822152886115444,0.239477629562452
A0PUU4,76.46035169210352,0.4790575916230366,0.1518324607329843,0.369109947643979,0.4550408963506062
D3H180,87.079681724846,0.246031746031746,0.4007936507936508,0.3531746031746032,0.3141482128197284
D3GUW8,90.43088235294118,0.0,0.3950617283950617,0.6049382716049383,0.3066521632229288
D3GWA8,92.51159294512878,0.6485260770975056,0.1179138321995464,0.2335600907029478,0.3111243207228612
D3GSD9,89.2785893416928,0.0193548387096774,0.3290322580645161,0.6516129032258065,0.4059086109896417
D3GYI8,96.88422050978068,0.3109048723897912,0.3387470997679814,0.3503480278422274,0.2071897266062551
H6PW22,88.32559557218585,0.4454203262233375,0.2095357590966123,0.3450439146800502,0.2434551454315961
D3GYJ0,86.16126419541462,0.6791171477079796,0.0967741935483871,0.2241086587436332,0.2885237526058354
A0PN68,88.20637251998816,0.7104072398190046,0.0656108597285067,0.2239819004524887,0.3523971998296171
D3H4I3,85.09301617507136,0.3533834586466165,0.2857142857142857,0.3609022556390977,0.2834975119963058
A0PTE5,91.10097944377269,0.4196891191709844,0.2797927461139896,0.3005181347150259,0.2741123685714339
A0PKX1,68.01465029142382,0.3251533742331288,0.1993865030674846,0.4754601226993865,0.4104755459839124
A0PVX6,95.51380190311416,0.5105633802816901,0.1549295774647887,0.3345070422535211,0.2377411269572876
A0PMW4,70.19661864406781,0.5064102564102564,0.0,0.4935897435897436,0.5585986068321167
D3H140,80.78028398510241,0.3515625,0.2890625,0.359375,0.3857101933458271
D3GYJ7,89.20494909361808,0.3509803921568627,0.2666666666666666,0.3823529411764705,0.2290866813666804
D3GU64,85.07194575630818,0.0670157068062827,0.5246073298429319,0.4083769633507853,0.2366438849327638
D3GUZ9,89.23339449541284,0.1573033707865168,0.4044943820224719,0.4382022471910112,0.3428675290882755
D3H0V0,87.10037342596613,0.4713804713804714,0.1649831649831649,0.3636363636363636,0.3195264672745356
A0PKW8,92.04571187394484,0.4043478260869565,0.208695652173913,0.3869565217391304,0.2685782149017685
A0PSL5,97.24100200400802,0.3389830508474576,0.2033898305084746,0.4576271186440678,0.337779036856092
A0PVW3,72.29054841897234,0.5179282868525896,0.0,0.4820717131474104,0.4621031590126122
D3GSE0,86.1188261851016,0.0377358490566037,0.3396226415094339,0.6226415094339622,0.4056280713767481
H6PW21,88.90824933687004,0.6436781609195402,0.0459770114942528,0.3103448275862069,0.4763022142340868
A0PX27,91.31339370829362,0.6821705426356589,0.0,0.3178294573643411,0.375549164322866
D3H597,87.93597251269794,0.4772727272727273,0.1742424242424242,0.3484848484848485,0.2258639945531714
A0PMU2,72.49076561275152,0.4133611691022965,0.1461377870563674,0.4405010438413361,0.4572709891220592
H6PUK2,71.38316184074459,0.4793388429752066,0.1239669421487603,0.396694214876033,0.3517972738200339
D3GUW3,78.19515745276418,0.1420118343195266,0.3254437869822485,0.5325443786982249,0.4017370348302898
A0PRB9,86.60398487492728,0.6634146341463415,0.0,0.3365853658536585,0.4459399013881606
A0PN60,87.92486658195679,0.6043046357615894,0.0695364238410596,0.326158940397351,0.2883605352978463
A0PMW3,75.20303611588834,0.6193415637860082,0.0699588477366255,0.3106995884773662,0.294768460922111
H6PVN3,82.45156131479139,0.45,0.22,0.33,0.3525427085945054
A0PSK4,77.54993093593714,0.2806324110671936,0.1521739130434782,0.567193675889328,0.3419982876064509
D3H539,79.07198830409357,0.0728476821192053,0.3576158940397351,0.5695364238410596,0.4110588242142032
A0PSD3,92.77734788359788,0.3241758241758242,0.2472527472527472,0.4285714285714285,0.287558971858242
D3GV09,92.8065033557047,0.2526881720430107,0.2634408602150537,0.4838709677419355,0.2700575281696838
A0PMU0,72.99311479465612,0.5020746887966805,0.1327800829875518,0.3651452282157676,0.4342032128771571
A0PN69,86.73997899789978,0.3018433179723502,0.1889400921658986,0.5092165898617511,0.3026974754452335
D3GUX0,77.05023705691603,0.5201793721973094,0.1121076233183856,0.3677130044843049,0.2917524667496793
D3GXJ1,92.35461665292662,0.91156462585034,0.0,0.0884353741496598,0.4085358723460642
A0PMC6,68.95658582089553,0.7054794520547946,0.0730593607305936,0.2214611872146118,0.3671837725809994
A0PWI8,86.02196449247396,0.4334365325077399,0.1578947368421052,0.4086687306501548,0.2798325584609047
D3H176,91.24822927328556,0.484375,0.1953125,0.3203125,0.3749370395078903
H6PT27,85.33089911355002,0.5193661971830986,0.1408450704225352,0.3397887323943662,0.2898748223992273
A0PUH2,69.28780216476247,0.5024509803921569,0.1323529411764706,0.3651960784313725,0.4738562517135271
A0PTV3,76.57278947368422,0.25,0.3088235294117647,0.4411764705882353,0.4239120866475244
A0PQ33,79.17707572992701,0.7302158273381295,0.0,0.2697841726618705,0.3257311334432014
H6PT23,77.59520491803279,0.4291666666666666,0.1875,0.3833333333333333,0.4415347222590886
A0PQ34,88.1217071229606,0.3890577507598784,0.2522796352583586,0.3586626139817629,0.2808573198355136
H6PT24,81.15012213740458,0.0194805194805194,0.3636363636363636,0.6168831168831169,0.4448334675049072
D3H544,84.38180681818183,0.1896551724137931,0.3534482758620689,0.4568965517241379,0.4060682148857689
D3GUY0,70.51801864801865,0.2222222222222222,0.3131313131313131,0.4646464646464646,0.3498597222659232
D3H143,83.5676109215017,0.4622641509433962,0.1462264150943396,0.3915094339622642,0.3086891403841277
A0PR06,78.78311926605505,0.5555555555555556,0.1435185185185185,0.3009259259259259,0.3182092016827828
A0PLE8,79.56451544195951,0.3948497854077253,0.2060085836909871,0.3991416309012875,0.3081667622309921
D3GXJ5,78.84784541062803,0.3407407407407407,0.2148148148148148,0.4444444444444444,0.5215824874749851
A0PNK5,85.7943417874396,0.0542986425339366,0.3031674208144796,0.6425339366515838,0.4209475722351792
H6PU63,78.46275375110326,0.5367647058823529,0.0698529411764705,0.3933823529411764,0.3724957363711095
D3H0V5,92.9909167077378,0.3764705882352941,0.2901960784313726,0.3333333333333333,0.2632443788321842
H6PW23,52.69034804307854,0.5175257731958763,0.0742268041237113,0.4082474226804123,0.4054441153124987
A0PMT9,58.598719480519485,0.4228187919463087,0.1140939597315436,0.4630872483221476,0.5151590342021408
D3H593,82.40333997343957,0.5844504021447721,0.1769436997319035,0.2386058981233244,0.2970521314173191
A0PSK5,85.61860031931877,0.6570247933884298,0.0681818181818181,0.274793388429752,0.3506447280073769
D3GS12,90.83130195080578,0.508833922261484,0.1024734982332155,0.3886925795053003,0.2327449283503756
A0PRJ9,84.74390434358223,0.65234375,0.0078125,0.33984375,0.3827125534025698
D3GT77,84.37912367491167,0.0952380952380952,0.5132275132275133,0.3915343915343915,0.3407707064683744
A0PLB6,78.80205083260299,0.5363636363636364,0.1766233766233766,0.287012987012987,0.2896420402114168
H6PT21,84.08605138961718,0.4439655172413793,0.2413793103448276,0.3146551724137931,0.4048870967212393
D3GUV9,80.57178618565771,0.5237226277372263,0.1386861313868613,0.3375912408759124,0.3301104906472871
H6PVB7,86.56335857056328,0.4275,0.205,0.3675,0.2358268035958208
A0PMV9,97.0915988593156,0.5981308411214953,0.0809968847352024,0.3208722741433021,0.2124270507701906
A0PTV6,92.84563055780112,0.4582043343653251,0.1486068111455108,0.3931888544891641,0.2373385828313682
D3GS49,82.22984416980118,0.2384937238493724,0.2510460251046025,0.5104602510460251,0.4119642418678558
A0PWT2,76.37192445457505,0.4421052631578947,0.1447368421052631,0.4131578947368421,0.4647160091100259
D3H144,74.10676549865228,0.0,0.6225165562913907,0.3774834437086092,0.3260160382666999
A0PSL6,91.89087536609178,0.5423280423280423,0.1084656084656084,0.3492063492063492,0.2528040062236416
D3GS46,81.16164187327823,0.6659192825112108,0.0044843049327354,0.3295964125560538,0.415252470757802
D3H142,82.31138257575758,0.4761904761904761,0.2222222222222222,0.3015873015873015,0.4181375772515879
A0PUG9,70.45848266296811,0.3995485327313769,0.1422121896162528,0.4582392776523702,0.4676338593185264
A0PSK2,91.20570585756428,0.6417910447761194,0.066334991708126,0.2918739635157545,0.2751255812168408
D3GV12,76.29993837171585,0.7055702917771883,0.0053050397877984,0.2891246684350133,0.3836527098469308
A0PN63,95.22592592592592,0.8484848484848485,0.0,0.1515151515151515,0.4317455131436255
D3GUX8,84.18847787610619,0.7742718446601942,0.0655339805825242,0.1601941747572815,0.3990906666559955
H6PUI9,59.12883247485897,0.6167400881057269,0.0044052863436123,0.3788546255506608,0.5655947768938853
D3H0V3,97.54349185667752,0.4174757281553398,0.2184466019417475,0.3640776699029126,0.2616431499723128
A0PSK7,89.34724285714287,0.8617021276595744,0.0,0.1382978723404255,0.3995693699991581
H6PWG9,75.18261401557287,0.7647058823529411,0.0,0.2352941176470588,0.5151483066817005
A0PMC4,84.6056480218281,0.2300884955752212,0.2699115044247787,0.5,0.3432979077233381
B1VEV3,90.26384940453325,0.3696969696969697,0.1575757575757575,0.4727272727272727,0.2955686632327023
A0PMW6,78.82012246033953,0.574235807860262,0.0513100436681222,0.3744541484716157,0.3368168399654861
A0PSK8,76.17872750642674,0.87,0.0,0.13,0.4072735396027453
D3GS69,65.30768483943241,0.1212121212121212,0.3515151515151515,0.5272727272727272,0.3873248858083511
D3GS45,92.62617124394184,0.1401273885350318,0.4840764331210191,0.375796178343949,0.3056385868924611
D3GXJ6,62.73579124579124,0.3305084745762712,0.2372881355932203,0.4322033898305085,0.5404557613136394
A0PSB1,89.69113347022589,0.4106583072100313,0.1880877742946708,0.4012539184952978,0.2615370927154023
A0PX02,51.05140640155189,0.2813559322033898,0.0,0.7186440677966102,0.6882600341508656
H6PW26,71.04078501210999,0.4511627906976744,0.1872093023255814,0.3616279069767442,0.325636238065409
A0PU82,76.10664840476957,0.4855643044619422,0.1522309711286089,0.3622047244094488,0.4596114444620118
D3GUZ7,97.1737885462555,0.0,0.4680851063829787,0.5319148936170213,0.3049730435421776
A0PQ40,90.30650643195666,0.3512544802867383,0.2616487455197133,0.3870967741935484,0.233876676262296
A0PN64,64.52108306188924,0.5753138075313807,0.0,0.4246861924686193,0.5249330458259639
A0PNG7,93.89975292919004,0.4876543209876543,0.1481481481481481,0.3641975308641975,0.255651088757966
A0PQX2,72.82252442996743,0.2465753424657534,0.2602739726027397,0.4931506849315068,0.4475116527682822
H6PW25,65.13464096449391,0.3595628415300546,0.2087431693989071,0.4316939890710382,0.3575262711583663
D3GUW2,80.15901417525774,0.4222222222222222,0.0833333333333333,0.4944444444444444,0.3109272791761093
D3H542,84.86535034802785,0.4828897338403042,0.1634980988593156,0.3536121673003802,0.2962609683853461
D3GUW4,88.22318475253613,0.1408977556109725,0.3304239401496259,0.5286783042394015,0.3575818205065818
D3H484,83.24246148908858,0.7803030303030303,0.0631313131313131,0.1565656565656565,0.3042022444924195
A0PWT5,77.14115311909264,0.5701754385964912,0.1432748538011695,0.2865497076023391,0.4630995343047657
D3GYJ5,95.87606449375868,0.3948126801152737,0.2363112391930835,0.3688760806916426,0.2788972022398071
H6PT25,68.73683214481625,0.4063926940639269,0.1438356164383561,0.4497716894977169,0.4639688726431953
D3GYJ8,92.99457787201231,0.0394537177541729,0.6084977238239757,0.3520485584218513,0.2364812232141503
D3GXJ8,93.27803863298662,0.9213483146067416,0.0,0.0786516853932584,0.4205790844283053
D3GT75,84.20836230984166,0.0294478527607361,0.6,0.3705521472392638,0.3043453638495404
A0PN66,89.00781944444444,0.8125,0.0,0.1875,0.4238706580083773
A0PWT3,63.489567901234565,0.4792243767313019,0.1412742382271468,0.3795013850415512,0.4924955434096931
H6PVP9,67.8486784660767,0.0,0.6976744186046512,0.3023255813953488,0.3464379127068357
A0PNF8,95.4157911145752,0.4903225806451612,0.1419354838709677,0.3677419354838709,0.2645487691079846
B1VEV8,85.6552350981118,0.7235772357723578,0.0,0.2764227642276423,0.2933109452078601
D3H594,87.41630313691,0.7310513447432763,0.0953545232273838,0.1735941320293398,0.332706725783908
A0PMT8,78.19883082706768,0.5662650602409639,0.1927710843373494,0.2409638554216867,0.4486357134597288
A0PMF5,84.85944306930692,0.5670103092783505,0.0206185567010309,0.4123711340206185,0.4237483333379355
A0PSK6,93.8597934065934,0.3333333333333333,0.2743055555555556,0.3923611111111111,0.2803386157894484
A0PKW9,81.98972197574682,0.5866050808314087,0.1778290993071593,0.2355658198614318,0.3419702096520143
A0PUU3,76.84447972456005,0.5105105105105106,0.1891891891891892,0.3003003003003003,0.4580955356153064
D3GSE1,82.67460445355994,0.0764774044032444,0.526071842410197,0.3974507531865585,0.3079625832667331
