UniProt_ID,mean_pLDDT,alpha_helix_content,beta_sheet_content,coil_content,hbond_density
C0H3R7,87.4465831842576,0.29411764705882354,0.19117647058823528,0.5147058823529411,0.5385145238513314
C0H3R9,93.72740037950665,0.8629032258064516,0.0,0.13709677419354838,0.34432157614430514
C0H3S3,80.6148947368421,0.7272727272727273,0.0,0.2727272727272727,0.5241421981345548
C0H3S6,92.63753528773073,0.6428571428571429,0.125,0.23214285714285715,0.42444274657851416
C0H3S8,81.98717206132879,0.1780821917808219,0.4383561643835616,0.3835616438356164,0.4180726415142358
C0H3S9,96.16502475247525,0.55,0.16,0.29,0.3716655608475483
C0H3T1,48.7455501618123,0.26744186046511625,0.27906976744186046,0.45348837209302323,0.5447783688436617
C0H3T2,71.9706768558952,0.7068965517241379,0.0,0.29310344827586204,0.6778903725281848
C0H3T3,81.34696385542168,0.7959183673469388,0.0,0.20408163265306123,0.6419045815559841
C0H3T5,65.10924731182796,0.5116279069767442,0.0,0.4883720930232558,0.5729427725090576
C0H3T6,76.9944262295082,0.8703703703703703,0.0,0.12962962962962962,0.6431199349522028
C0H3T7,90.96040579710144,0.8805970149253731,0.0,0.11940298507462686,0.5391419566950562
C0H3T8,91.32337129840548,0.8076923076923077,0.0,0.19230769230769232,0.5086460458465539
C0H3T9,86.22666666666669,0.23076923076923078,0.21153846153846154,0.5576923076923077,0.45302052722678077
C0H3U0,75.93725352112676,0.8571428571428571,0.0,0.14285714285714285,0.5412839079907641
C0H3U2,78.67366093366094,0.8571428571428571,0.0,0.14285714285714285,0.6563428835451162
C0H3U7,50.39902127659574,0.2459016393442623,0.0,0.7540983606557377,0.8165608706406098
C0H3U9,95.33145484949833,0.16666666666666666,0.22727272727272727,0.6060606060606061,0.503687304862134
C0H3V0,87.21098130841122,0.8275862068965517,0.0,0.1724137931034483,0.6626415386333132
C0H3V1,78.12977099236642,0.6216216216216216,0.0,0.3783783783783784,0.6871817718124781
C0H3V2,94.60485067873304,0.44755244755244755,0.21678321678321677,0.3356643356643357,0.3020177123984441
C0H3V3,71.90366013071895,0.5294117647058824,0.0,0.47058823529411764,0.7485319040030824
C0H3V4,62.229941348973604,0.8977272727272727,0.0,0.10227272727272728,0.49626284311557084
C0H3V5,90.29606276747502,0.7093023255813954,0.0,0.29069767441860467,0.44042523729915856
C0H3V7,70.35476767676768,0.8524590163934426,0.0,0.14754098360655737,0.5832843174811994
C0H3V8,86.17715328467152,0.10606060606060606,0.4090909090909091,0.48484848484848486,0.43254383051339457
C0H3V9,76.56207766990292,0.14754098360655737,0.5737704918032787,0.2786885245901639,0.5130671266625286
C0H3W0,71.25535641547862,0.8305084745762712,0.0,0.1694915254237288,0.6351215682328587
C0H3W1,65.11138743455498,0.3191489361702128,0.0,0.6808510638297872,0.7488859556444355
C0H3W2,45.28780748663102,0.25,0.02631578947368421,0.7236842105263158,0.7410132642298769
C0H3W7,67.17610457516341,0.46511627906976744,0.09302325581395349,0.4418604651162791,0.6536069117520614
C0H3X2,55.776434010152286,0.25842696629213485,0.3258426966292135,0.4157303370786517,0.5001242788283423
C0H3X3,68.78839316239316,0.7466666666666667,0.0,0.25333333333333335,0.6307780647103094
C0H3X4,96.00437647058823,0.49324324324324326,0.21621621621621623,0.2905405405405405,0.3583212726647109
C0H3X6,92.55521970705726,0.7619047619047619,0.0,0.23809523809523808,0.4676915825872252
C0H3X7,83.04324427480917,0.6488095238095238,0.10714285714285714,0.24404761904761904,0.3061694094641825
C0H3X8,86.74487248322147,0.8333333333333334,0.0,0.16666666666666666,0.48971929084702703
C0H3X9,95.96390566037735,0.65,0.06666666666666667,0.2833333333333333,0.41710220773079804
C0H3Y1,90.60735234215886,0.22950819672131148,0.45901639344262296,0.3114754098360656,0.4199942056331546
C0H3Y2,86.02582938388625,0.75,0.0,0.25,0.6717986142559743
C0H3Y3,90.88867219917012,0.8571428571428571,0.0,0.14285714285714285,0.49730189467701913
C0H3Y4,92.68155953635404,0.6608695652173913,0.16521739130434782,0.17391304347826086,0.435636844594619
C0H3Y5,95.1334674329502,0.7538461538461538,0.0,0.24615384615384617,0.41443485319569034
C0H3Y6,87.2846205357143,0.7454545454545455,0.0,0.2545454545454545,0.542415711454357
C0H3Y7,94.06415357766143,0.9411764705882353,0.0,0.058823529411764705,0.5900689246246343
C0H3Y8,69.42898843930637,0.4489795918367347,0.0,0.5510204081632653,0.7431576919466992
C0H3Y9,68.11051893408136,0.7142857142857143,0.0,0.2857142857142857,0.6702266361825472
C0H3Z0,76.29539083557951,0.7948717948717948,0.0,0.20512820512820512,0.6961313804878859
C0H3Z1,82.98323404255318,0.3333333333333333,0.38596491228070173,0.2807017543859649,0.5513579436290643
C0H3Z2,91.97516423357663,0.1694915254237288,0.4745762711864407,0.3559322033898305,0.4578012461959907
C0H3Z3,90.1757254901961,0.0,0.2903225806451613,0.7096774193548387,0.4821802686138326
C0H3Z4,93.30195789473686,0.47368421052631576,0.22807017543859648,0.2982456140350877,0.455203075835285
C0H3Z5,80.92841607565012,0.38181818181818183,0.2545454545454545,0.36363636363636365,0.5696238527356511
C0H3Z6,79.89892716535432,0.5702479338842975,0.03305785123966942,0.39669421487603307,0.46524695974749636
C0H3Z7,76.77957746478873,0.4583333333333333,0.05555555555555555,0.4861111111111111,0.5615946729014544
C0H3Z8,87.29995098039217,0.7755102040816326,0.0,0.22448979591836735,0.5724630200289079
C0H3Z9,92.32098765432099,0.15555555555555556,0.5777777777777777,0.26666666666666666,0.40889446762353904
C0H400,56.870509977827055,0.5892857142857143,0.0,0.4107142857142857,0.7513159272182095
C0H402,62.24308641975309,0.14583333333333334,0.0,0.8541666666666666,0.7981192429621421
C0H403,82.8026517571885,0.22388059701492538,0.16417910447761194,0.6119402985074627,0.5987139246485152
C0H404,93.06873684210527,0.25925925925925924,0.2345679012345679,0.5061728395061729,0.5022290559390014
C0H405,95.91056074766355,0.43548387096774194,0.22580645161290322,0.3387096774193548,0.4352166846802201
C0H406,81.6416,0.2549019607843137,0.4117647058823529,0.3333333333333333,0.5292345555126611
C0H408,92.6943137254902,0.7396449704142012,0.011834319526627219,0.2485207100591716,0.3211994514289321
C0H409,68.21439024390244,0.4423076923076923,0.0,0.5576923076923077,0.7436040746653793
C0H410,81.15663333333333,0.0,0.358974358974359,0.6410256410256411,0.527341727728373
C0H411,83.76112648221344,0.9344262295081968,0.0,0.06557377049180328,0.6366222635857953
C0H412,91.72415357766143,0.323943661971831,0.3380281690140845,0.3380281690140845,0.4703150382249085
C0H413,85.24655913978495,0.22857142857142856,0.34285714285714286,0.42857142857142855,0.5073424142386769
C0H415,87.58304068522483,0.9629629629629629,0.0,0.037037037037037035,0.632031670391626
C0H417,64.49034267912772,0.864406779661017,0.0,0.13559322033898305,0.4538759517186366
C0H418,85.96283746556473,0.8378378378378378,0.0,0.16216216216216217,0.6539560234316665
C0H419,93.70368983957219,0.0,0.5205479452054794,0.4794520547945205,0.3987007205435257
C0H420,83.39886597938144,0.900990099009901,0.0,0.09900990099009901,0.38451220558699445
C0H421,48.242018633540376,0.22077922077922077,0.2987012987012987,0.4805194805194805,0.487095642549665
C0H423,96.63729393468118,0.8378378378378378,0.0,0.16216216216216217,0.41282405317186266
C0H424,74.47657836644592,0.0,0.25,0.75,0.7237289359588955
C0H425,73.12505494505496,0.918918918918919,0.0,0.08108108108108109,0.6513109389390085
C0H426,73.72900432900433,0.0,0.3372093023255814,0.6627906976744186,0.6147904226210652
C0H429,65.71780918727914,0.07246376811594203,0.028985507246376812,0.8985507246376812,0.7190465342916734
C0H431,94.36105555555555,0.734375,0.03125,0.234375,0.49128999294704956
C0H432,76.47550151975683,0.6097560975609756,0.0,0.3902439024390244,0.6662668936540426
C0H433,81.49699228791775,0.9148936170212766,0.0,0.0851063829787234,0.6415998748167302
C0H434,91.38863270777482,0.24444444444444444,0.32222222222222224,0.43333333333333335,0.4222950430509537
C0H435,76.94637992831541,0.5945945945945946,0.0,0.40540540540540543,0.7062465049976874
C0H437,93.40742857142857,0.0,0.3050847457627119,0.6949152542372882,0.4629982493187213
C0H438,86.84343053173242,0.9078947368421053,0.0,0.09210526315789473,0.4527552774852361
C0H439,77.02681818181819,0.8554216867469879,0.0,0.14457831325301204,0.5645581212110408
C0H440,58.7444538914323,0.019704433497536946,0.35960591133004927,0.6206896551724138,0.48466399493996304
C0H443,73.5762467191601,0.7555555555555555,0.0,0.24444444444444444,0.6789343342283307
C0H444,68.9239627039627,0.4,0.08,0.52,0.6796328727127464
C0H445,94.36709163346615,0.3,0.36666666666666664,0.3333333333333333,0.4538336933810805
C0H446,56.564807692307696,0.2,0.0,0.8,0.7477852458215207
C0H447,76.26959459459458,0.2,0.2923076923076923,0.5076923076923077,0.5007341638253214
C0H450,95.81492990654206,0.8362068965517241,0.0,0.16379310344827586,0.45141780938499054
C0H451,80.49611023622047,0.6666666666666666,0.0,0.3333333333333333,0.6823365973655005
C0H452,73.52754950495049,0.7659574468085106,0.0,0.23404255319148937,0.5823642792114143
C0H453,92.58923976608187,0.75,0.0,0.25,0.6340283027555113
C0H454,82.40364864864864,0.5079365079365079,0.09523809523809523,0.3968253968253968,0.5339758372834748
C0H455,74.80498701298701,0.42857142857142855,0.08163265306122448,0.4897959183673469,0.7094684422071921
C0H458,89.24952506596306,0.9361702127659575,0.0,0.06382978723404255,0.6317593561587919
C0H461,82.42420289855072,0.9302325581395349,0.0,0.06976744186046512,0.6591742180884679
C0H462,84.4787044534413,0.11290322580645161,0.41935483870967744,0.46774193548387094,0.4522381541304678
C0H463,73.19911764705883,0.6212121212121212,0.15151515151515152,0.22727272727272727,0.5348512948182333
C0H464,86.75832884097036,0.8695652173913043,0.0,0.13043478260869565,0.6439329006895563
C0H465,62.87128598848369,0.7142857142857143,0.0,0.2857142857142857,0.6365239541097164
C0SP78,93.65981904351572,0.7216494845360825,0.1134020618556701,0.16494845360824742,0.3334110589555024
C0SP79,83.08144638403991,0.7571428571428571,0.009523809523809525,0.23333333333333334,0.43848962807724523
C0SP80,87.62944444444446,0.3473053892215569,0.24550898203592814,0.40718562874251496,0.39471419434328303
C0SP82,96.82794260156541,0.37424242424242427,0.20909090909090908,0.4166666666666667,0.21703060256428
C0SP84,93.34031344410876,0.4924924924924925,0.16816816816816818,0.33933933933933935,0.30219303473838294
C0SP85,93.10990885416668,0.8762886597938144,0.0,0.12371134020618557,0.4694334651188248
C0SP86,63.71160590739754,0.2289156626506024,0.09419496166484119,0.6768893756845564,0.5891976193110288
C0SP89,89.67154728464419,0.9393939393939394,0.0035650623885918,0.0570409982174688,0.4151744293483932
C0SP90,93.29479345955251,0.7626728110599078,0.0576036866359447,0.17972350230414746,0.28340915015273305
C0SP91,97.36752677702044,0.3076923076923077,0.26153846153846155,0.4307692307692308,0.26212350591539707
C0SP93,91.39536432722396,0.3892857142857143,0.2,0.4107142857142857,0.367845493280689
C0SP94,88.7044694533762,0.35514018691588783,0.17445482866043613,0.470404984423676,0.34315130156067525
C0SP95,84.62222038697499,0.4826923076923077,0.2423076923076923,0.275,0.32689999116503393
C0SP98,91.45891138273491,0.379746835443038,0.23417721518987342,0.3860759493670886,0.30477180313866825
C0SP99,86.48646074646072,0.07567567567567568,0.3081081081081081,0.6162162162162163,0.4431287634335102
C0SPA0,97.70871243885395,0.28936170212765955,0.28936170212765955,0.42127659574468085,0.2423106091458382
C0SPA3,91.7407991242474,0.5638766519823789,0.2026431718061674,0.23348017621145375,0.43492688684655684
C0SPA5,96.57635404896422,0.2878338278931751,0.2878338278931751,0.42433234421364985,0.27159488178305713
C0SPA7,85.8173714615829,0.3751733703190014,0.2669902912621359,0.3578363384188627,0.30861821623714203
C0SPA8,93.23509488211617,0.4953271028037383,0.1261682242990654,0.37850467289719625,0.39647429716747784
C0SPB0,93.12346724055475,0.3463035019455253,0.28599221789883267,0.36770428015564205,0.24799273023895457
C0SPB1,90.8548245125348,0.16591928251121077,0.3273542600896861,0.5067264573991032,0.2946812133925688
C0SPB2,86.55842363112392,0.8325892857142857,0.0,0.16741071428571427,0.2786667991271797
C0SPB3,89.84084230769231,0.7767295597484277,0.012578616352201259,0.21069182389937108,0.39963525866969546
C0SPB4,92.66705536912752,0.376271186440678,0.3050847457627119,0.31864406779661014,0.3109398534536058
C0SPB5,96.29212783171522,0.21333333333333335,0.4,0.38666666666666666,0.3324454504257738
C0SPB6,94.99820045558089,0.09090909090909091,0.5818181818181818,0.32727272727272727,0.45080780352363103
C0SPB8,95.88228727025188,0.7298850574712644,0.05747126436781609,0.21264367816091953,0.40322194525706834
C0SPB9,90.42482601626017,0.5013477088948787,0.1293800539083558,0.3692722371967655,0.2845534061548733
C0SPC0,95.187250317662,0.523109243697479,0.15336134453781514,0.3235294117647059,0.27641549149828903
C0SPC1,93.74987334137514,0.6373056994818653,0.08808290155440414,0.27461139896373055,0.36449785408584434
C0SPC3,93.10173088322466,0.39195979899497485,0.271356783919598,0.33668341708542715,0.355064303297774
C7C422,91.44966000000001,0.23484848484848486,0.26136363636363635,0.5037878787878788,0.3562687155441116
D4P095,95.0617619711762,0.22519083969465647,0.2862595419847328,0.48854961832061067,0.28142366859704826
E1ANH6,94.05825432999089,0.44014084507042256,0.16901408450704225,0.3908450704225352,0.3190330057410933
E7CY69,95.4184925060997,0.36363636363636365,0.2225237449118046,0.41383989145183175,0.23944366343802292
E7CY70,96.38048430936496,0.2851485148514851,0.26534653465346536,0.4495049504950495,0.250419642423307
F2XG53,86.97211561621839,0.49211711711711714,0.15653153153153154,0.35135135135135137,0.26284574209040534
G0Z026,81.254884004884,0.17525773195876287,0.27835051546391754,0.5463917525773195,0.49725064571961586
G3ECR1,84.57964607130494,0.48358862144420134,0.13785557986870897,0.3785557986870897,0.3134712108472138
G3ECR2,94.31476290390265,0.508833922261484,0.1696113074204947,0.3215547703180212,0.2952106559497353
G3ECR3,89.23855165069223,0.32456140350877194,0.22807017543859648,0.4473684210526316,0.47833577083582957
G3ECR4,92.8448162583519,0.4339622641509434,0.1792452830188679,0.3867924528301887,0.3780009784084447
H7C6B6,81.08978344298245,0.702928870292887,0.043933054393305436,0.25313807531380755,0.3283037853198026
J7I4B7,84.96747015054507,0.5589519650655022,0.12954876273653565,0.31149927219796214,0.3643491375727458
J7RUA5,93.87808004574042,0.4524271844660194,0.1563106796116505,0.3912621359223301,0.3189729135781653
J9RX10,93.50174207338796,0.07183908045977011,0.5804597701149425,0.34770114942528735,0.3158711300431163
K4LAH1,94.91913210177762,0.33513513513513515,0.17297297297297298,0.4918918918918919,0.30022165852987676
L8EAY0,91.6421,0.8947368421052632,0.0,0.10526315789473684,0.6027781475866381
L8EBJ6,86.95567441860467,0.8214285714285714,0.0,0.17857142857142858,0.6586599593635069
L8EBJ9,82.58264094955489,0.475,0.25,0.275,0.5356137420664925
M4QN28,93.13959066967647,0.49878048780487805,0.14634146341463414,0.3548780487804878,0.25703876944955334
O05213,92.6540918220947,0.3279445727482679,0.17090069284064666,0.5011547344110855,0.27825735650480204
O05215,90.42508849557522,0.8539325842696629,0.0,0.14606741573033707,0.4550943023139471
O05216,86.41566216216216,0.8527918781725888,0.0,0.14720812182741116,0.4778591085625272
O05217,91.30774371069181,0.379746835443038,0.20253164556962025,0.4177215189873418,0.43759148778311235
O05218,95.85930966469428,0.39644970414201186,0.22090729783037474,0.3826429980276134,0.21627537140968692
O05219,89.9333889468196,0.7837837837837838,0.0,0.21621621621621623,0.4157682279735484
O05220,96.93618718592967,0.185,0.395,0.42,0.385223032993323
O05223,87.32264787175234,0.1598173515981735,0.4018264840182648,0.4383561643835616,0.35782770879490094
O05224,88.94092364884187,0.8,0.004597701149425287,0.19540229885057472,0.2659006579638963
O05227,93.81160083160083,0.8416666666666667,0.0,0.15833333333333333,0.45551375773053454
O05228,90.58980609418282,0.8085106382978723,0.0,0.19148936170212766,0.48607038236937206
O05229,93.23960348929423,0.8044806517311609,0.026476578411405296,0.1690427698574338,0.22838394385711266
O05231,92.44,0.42857142857142855,0.21693121693121692,0.3544973544973545,0.35844538199667375
O05234,92.53884057971015,0.7831325301204819,0.0,0.21686746987951808,0.3858721684048493
O05235,95.32990954319312,0.44866920152091255,0.18631178707224336,0.3650190114068441,0.26735165725072196
O05236,92.26329027355622,0.3393939393939394,0.21818181818181817,0.44242424242424244,0.45414493172045267
O05239,98.04568295114657,0.5414507772020726,0.11658031088082901,0.34196891191709844,0.24588810891705792
O05240,97.2613313706248,0.5512820512820513,0.11025641025641025,0.3384615384615385,0.24149136031256338
O05241,87.89230368009274,0.5757575757575758,0.1561771561771562,0.2680652680652681,0.3801111721645239
O05242,95.984271501216,0.3575418994413408,0.19366852886405958,0.44878957169459965,0.24138466499784916
O05243,98.31513796384395,0.26515151515151514,0.3712121212121212,0.36363636363636365,0.34609752495911383
O05245,53.09821649484537,0.8536585365853658,0.0,0.14634146341463414,0.5176811569548648
O05246,84.16987839101965,0.291044776119403,0.27611940298507465,0.43283582089552236,0.4152917627871401
O05248,94.99625858123571,0.7377777777777778,0.06222222222222222,0.2,0.32088075229265656
O05249,91.72318703578664,0.8756756756756757,0.0,0.12432432432432433,0.4163480404146201
O05250,86.80885182499395,0.518095238095238,0.2361904761904762,0.24571428571428572,0.3787994881734987
O05251,89.90976854287219,0.45689655172413796,0.1853448275862069,0.3577586206896552,0.37887149849735713
O05252,92.88493882091211,0.39204545454545453,0.1846590909090909,0.42329545454545453,0.3206371194040291
O05253,91.57283257460799,0.35247524752475246,0.27524752475247527,0.3722772277227723,0.2855484751682772
O05254,92.50360138514813,0.7959183673469388,0.011661807580174927,0.1924198250728863,0.2967231512851534
O05255,91.2592665549036,0.7380191693290735,0.012779552715654952,0.24920127795527156,0.28528336781373437
O05256,88.66022578728462,0.7813211845102506,0.01366742596810934,0.20501138952164008,0.3089149109059896
O05257,68.58069148936171,0.704225352112676,0.0,0.29577464788732394,0.7009998586625001
O05259,87.58237303785779,0.6808510638297872,0.0851063829787234,0.23404255319148937,0.42913635944183065
O05260,89.05760186263096,0.672566371681416,0.035398230088495575,0.2920353982300885,0.4722391411393505
O05261,93.74769762845851,0.4189723320158103,0.25691699604743085,0.3241106719367589,0.28689277906439925
O05262,96.22113276175631,0.4258474576271186,0.2266949152542373,0.3474576271186441,0.2405653158648867
O05263,98.0737966101695,0.43,0.32,0.25,0.38413904276918426
O05264,96.98498689956331,0.46522781774580335,0.1079136690647482,0.42685851318944845,0.2726589792625849
O05265,97.68656408258667,0.40797546012269936,0.25153374233128833,0.34049079754601225,0.26106168030437726
O05267,96.55218888186987,0.3604060913705584,0.2893401015228426,0.350253807106599,0.28533964109463916
O05268,93.8925721986908,0.25914634146341464,0.3170731707317073,0.42378048780487804,0.30878704285593783
O05269,95.12816269841268,0.353125,0.203125,0.44375,0.2797714656395027
O05272,94.79466439591265,0.46755407653910147,0.18302828618968386,0.34941763727121466,0.22659553227592505
O05337,91.08835827876518,0.5285171102661597,0.155893536121673,0.3155893536121673,0.36546049357245874
O05338,87.11399432853959,0.5372881355932203,0.10338983050847457,0.3593220338983051,0.3306862186218395
O05389,95.86701279157262,0.40181268882175225,0.24471299093655588,0.35347432024169184,0.28604366125457276
O05390,86.94391740412979,0.8379629629629629,0.0,0.16203703703703703,0.28868766509855537
O05391,85.78354625550661,0.19393939393939394,0.32727272727272727,0.47878787878787876,0.4828907647515382
O05392,88.22142230576442,0.4975124378109453,0.18407960199004975,0.31840796019900497,0.37571871155777836
O05393,96.39756034482758,0.43812709030100333,0.18394648829431437,0.3779264214046823,0.27075779680105455
O05394,97.25595685455811,0.4015957446808511,0.16489361702127658,0.43351063829787234,0.2566641317856042
O05395,69.33336633663367,0.8289473684210527,0.0,0.17105263157894737,0.5314780576058844
O05396,89.04224406224405,0.803921568627451,0.0,0.19607843137254902,0.6033222999461596
O05398,91.0993584521385,0.45,0.25833333333333336,0.2916666666666667,0.36750538649739894
O05399,94.68043262058677,0.8053435114503816,0.0,0.1946564885496183,0.29199511211139534
O05400,86.94760430686406,0.4222222222222222,0.28888888888888886,0.28888888888888886,0.34559284241711435
O05401,82.67345036319611,0.9166666666666666,0.0,0.08333333333333333,0.57009781504962
O05402,84.48564238151195,0.6048,0.0448,0.3504,0.3488671071227247
O05403,84.5148789974071,0.3057553956834532,0.26618705035971224,0.42805755395683454,0.41450977786902216
O05404,85.73909221902018,0.7914110429447853,0.0,0.2085889570552147,0.37974516065403996
O05405,90.5961617515639,0.5384615384615384,0.18681318681318682,0.27472527472527475,0.374229889652759
O05406,83.47401942926531,0.8571428571428571,0.0,0.14285714285714285,0.34077849304485697
O05407,90.87187557182068,0.8068965517241379,0.0,0.19310344827586207,0.25317047911838153
O05408,95.5714490507555,0.4520123839009288,0.16408668730650156,0.38390092879256965,0.2758747984646778
O05409,88.50569568197396,0.6761363636363636,0.0625,0.26136363636363635,0.43550961540648553
O05410,83.39705046545811,0.20318725099601595,0.23107569721115537,0.5657370517928287,0.48224681562512195
O05411,89.19570205479452,0.05652173913043478,0.5347826086956522,0.40869565217391307,0.3708027444494832
O05412,94.25289236605028,0.5303030303030303,0.18181818181818182,0.2878787878787879,0.2816402562505198
O05413,96.40552227630101,0.46808510638297873,0.15501519756838905,0.3768996960486322,0.2635158599375038
O05493,87.68988378527946,0.8208333333333333,0.0,0.17916666666666667,0.28894492944091
O05494,92.20727028479311,0.7339449541284404,0.03211009174311927,0.23394495412844038,0.3496432162309648
O05495,97.39465340566608,0.38480392156862747,0.24509803921568626,0.3700980392156863,0.2589424190584582
O05496,93.82097545425566,0.45931758530183725,0.14698162729658792,0.3937007874015748,0.2828239771761753
O05497,83.93993033226153,0.048034934497816595,0.3799126637554585,0.5720524017467249,0.42365346242406104
O05500,90.44663242846663,0.2839506172839506,0.4444444444444444,0.2716049382716049,0.4201272309347365
O05501,95.52140239043825,0.30625,0.38125,0.3125,0.3400261937189337
O05502,96.18946078431372,0.5386996904024768,0.1238390092879257,0.33746130030959753,0.26367454240254184
